reading_id,mine_id,station_id,parameter,value,unit,configured_min,configured_max,latitude,longitude,timestamp,source,compliance_status,exceedance_pct,threshold_source,data_note
ENV-0002899,M011,ENV-ST-M011-02,TSS,28.32,mg/L,,100,23.290002,81.341181,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002900,M011,ENV-ST-M011-02,TDS,790.24,mg/L,,2100,23.30579,81.349694,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002901,M011,ENV-ST-M011-01,COD,116.66,mg/L,,250,23.29909,81.340447,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002902,M011,ENV-ST-M011-01,BOD,10.72,mg/L,,30,23.301009,81.34694,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002903,M011,ENV-ST-M011-03,Oil_Grease,1.02,mg/L,,10,23.297893,81.345365,2026-08-30T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002904,M011,ENV-ST-M011-02,Noise,77.52,dB(A),,85,23.297772,81.356726,2026-08-30T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002905,M011,ENV-ST-M011-03,PM2.5,30.55,ug/m3,,60,23.293986,81.345814,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002906,M011,ENV-ST-M011-02,PM10,88.77,ug/m3,,100,23.300029,81.352568,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002907,M011,ENV-ST-M011-03,SO2,29.46,ug/m3,,80,23.294737,81.341682,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002908,M011,ENV-ST-M011-03,NO2,31.82,ug/m3,,80,23.299413,81.346369,2026-08-27T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002909,M011,ENV-ST-M011-02,CO,0.84,mg/m3,,4,23.297998,81.349356,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002910,M011,ENV-ST-M011-03,pH,7.6,pH,6.5,8.5,23.308084,81.352676,2026-08-27T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002911,M011,ENV-ST-M011-02,TSS,66.52,mg/L,,100,23.302367,81.343314,2026-08-27T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002912,M011,ENV-ST-M011-03,TDS,329.11,mg/L,,2100,23.305899,81.34079,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002913,M011,ENV-ST-M011-03,COD,71.34,mg/L,,250,23.30265,81.348693,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002914,M011,ENV-ST-M011-02,BOD,13.46,mg/L,,30,23.293514,81.357061,2026-08-27T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002915,M011,ENV-ST-M011-01,Oil_Grease,3.68,mg/L,,10,23.295037,81.356964,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002916,M011,ENV-ST-M011-02,Noise,72.44,dB(A),,85,23.308492,81.346116,2026-08-27T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002917,M011,ENV-ST-M011-02,PM2.5,41.9,ug/m3,,60,23.295227,81.344198,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002918,M011,ENV-ST-M011-03,PM10,79.15,ug/m3,,100,23.300204,81.351119,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002919,M011,ENV-ST-M011-02,SO2,36.13,ug/m3,,80,23.297776,81.358805,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002920,M011,ENV-ST-M011-01,NO2,40.14,ug/m3,,80,23.291638,81.350919,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002921,M011,ENV-ST-M011-03,CO,1.18,mg/m3,,4,23.299423,81.34342,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002922,M011,ENV-ST-M011-01,pH,7.33,pH,6.5,8.5,23.299841,81.352157,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002923,M011,ENV-ST-M011-02,TSS,41.05,mg/L,,100,23.308552,81.340231,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002924,M011,ENV-ST-M011-03,TDS,1001.43,mg/L,,2100,23.298937,81.345964,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002925,M011,ENV-ST-M011-03,COD,77.04,mg/L,,250,23.299899,81.34238,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002926,M011,ENV-ST-M011-01,BOD,14.07,mg/L,,30,23.294927,81.357025,2026-08-24T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002927,M011,ENV-ST-M011-01,Oil_Grease,2.93,mg/L,,10,23.307175,81.352124,2026-08-24T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002928,M011,ENV-ST-M011-02,Noise,61.15,dB(A),,85,23.302714,81.355945,2026-08-24T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002929,M011,ENV-ST-M011-02,PM2.5,30.62,ug/m3,,60,23.296107,81.345815,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002930,M011,ENV-ST-M011-02,PM10,69.04,ug/m3,,100,23.300167,81.342846,2026-08-21T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002931,M011,ENV-ST-M011-03,SO2,19.14,ug/m3,,80,23.290351,81.348294,2026-08-21T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002932,M011,ENV-ST-M011-02,NO2,37.75,ug/m3,,80,23.305782,81.340906,2026-08-21T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002933,M011,ENV-ST-M011-01,CO,0.5,mg/m3,,4,23.300941,81.341824,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002934,M011,ENV-ST-M011-03,pH,7.34,pH,6.5,8.5,23.295943,81.355038,2026-08-21T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002935,M011,ENV-ST-M011-03,TSS,53.61,mg/L,,100,23.30341,81.34152,2026-08-21T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002936,M011,ENV-ST-M011-02,TDS,609.06,mg/L,,2100,23.305867,81.358992,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002937,M011,ENV-ST-M011-01,COD,104.5,mg/L,,250,23.304365,81.344454,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002938,M011,ENV-ST-M011-02,BOD,17.69,mg/L,,30,23.299381,81.34905,2026-08-21T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002939,M011,ENV-ST-M011-02,Oil_Grease,4.14,mg/L,,10,23.290717,81.343114,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002940,M011,ENV-ST-M011-02,Noise,68.0,dB(A),,85,23.307534,81.346902,2026-08-21T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002941,M011,ENV-ST-M011-01,PM2.5,39.55,ug/m3,,60,23.29025,81.346705,2026-08-18T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002942,M011,ENV-ST-M011-03,PM10,62.74,ug/m3,,100,23.306458,81.344641,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002943,M011,ENV-ST-M011-01,SO2,30.9,ug/m3,,80,23.301221,81.342018,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002944,M011,ENV-ST-M011-01,NO2,30.04,ug/m3,,80,23.294321,81.358259,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002945,M011,ENV-ST-M011-02,CO,1.13,mg/m3,,4,23.302963,81.346122,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002946,M011,ENV-ST-M011-01,pH,7.36,pH,6.5,8.5,23.303285,81.343323,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002947,M011,ENV-ST-M011-02,TSS,44.78,mg/L,,100,23.302444,81.357437,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002948,M011,ENV-ST-M011-01,TDS,858.23,mg/L,,2100,23.294017,81.346296,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002949,M011,ENV-ST-M011-03,COD,118.19,mg/L,,250,23.300639,81.351888,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002950,M011,ENV-ST-M011-03,BOD,13.65,mg/L,,30,23.300039,81.354227,2026-08-18T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002951,M011,ENV-ST-M011-02,Oil_Grease,4.19,mg/L,,10,23.292481,81.354259,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002952,M011,ENV-ST-M011-01,Noise,67.48,dB(A),,85,23.293041,81.348047,2026-08-18T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002953,M011,ENV-ST-M011-03,PM2.5,27.68,ug/m3,,60,23.308069,81.350896,2026-08-15T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002954,M011,ENV-ST-M011-01,PM10,70.07,ug/m3,,100,23.303033,81.344543,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002955,M011,ENV-ST-M011-02,SO2,22.18,ug/m3,,80,23.297554,81.359984,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002956,M011,ENV-ST-M011-03,NO2,28.81,ug/m3,,80,23.304709,81.352902,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002957,M011,ENV-ST-M011-01,CO,1.37,mg/m3,,4,23.301796,81.356096,2026-08-15T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002958,M011,ENV-ST-M011-03,pH,7.26,pH,6.5,8.5,23.30941,81.34516,2026-08-15T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002959,M011,ENV-ST-M011-03,TSS,58.35,mg/L,,100,23.307728,81.348781,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002960,M011,ENV-ST-M011-03,TDS,481.88,mg/L,,2100,23.301096,81.357898,2026-08-15T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002961,M011,ENV-ST-M011-01,COD,129.29,mg/L,,250,23.295834,81.352931,2026-08-15T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002962,M011,ENV-ST-M011-01,BOD,13.48,mg/L,,30,23.29884,81.343494,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002963,M011,ENV-ST-M011-03,Oil_Grease,5.08,mg/L,,10,23.300326,81.352066,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002964,M011,ENV-ST-M011-02,Noise,72.72,dB(A),,85,23.297975,81.348145,2026-08-15T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002965,M011,ENV-ST-M011-03,PM2.5,31.02,ug/m3,,60,23.298569,81.345245,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002966,M011,ENV-ST-M011-01,PM10,56.33,ug/m3,,100,23.2984,81.341828,2026-08-12T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002967,M011,ENV-ST-M011-02,SO2,24.62,ug/m3,,80,23.307446,81.34293,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002968,M011,ENV-ST-M011-02,NO2,38.62,ug/m3,,80,23.309051,81.352977,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002969,M011,ENV-ST-M011-02,CO,0.83,mg/m3,,4,23.306693,81.35565,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002970,M011,ENV-ST-M011-02,pH,7.15,pH,6.5,8.5,23.309498,81.343862,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002971,M011,ENV-ST-M011-01,TSS,48.79,mg/L,,100,23.292088,81.354907,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002972,M011,ENV-ST-M011-01,TDS,797.1,mg/L,,2100,23.291176,81.352666,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002973,M011,ENV-ST-M011-02,COD,140.61,mg/L,,250,23.293393,81.351819,2026-08-12T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002974,M011,ENV-ST-M011-01,BOD,14.97,mg/L,,30,23.299554,81.352235,2026-08-12T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002975,M011,ENV-ST-M011-02,Oil_Grease,2.42,mg/L,,10,23.30532,81.348079,2026-08-12T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002976,M011,ENV-ST-M011-03,Noise,56.47,dB(A),,85,23.30116,81.352474,2026-08-12T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002977,M011,ENV-ST-M011-01,PM2.5,27.76,ug/m3,,60,23.306197,81.35702,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002978,M011,ENV-ST-M011-02,PM10,62.14,ug/m3,,100,23.302786,81.344763,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002979,M011,ENV-ST-M011-02,SO2,36.25,ug/m3,,80,23.305413,81.352553,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002980,M011,ENV-ST-M011-03,NO2,38.48,ug/m3,,80,23.294066,81.356323,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002981,M011,ENV-ST-M011-02,CO,0.78,mg/m3,,4,23.304424,81.346186,2026-08-09T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002982,M011,ENV-ST-M011-03,pH,8.27,pH,6.5,8.5,23.295475,81.341355,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002983,M011,ENV-ST-M011-01,TSS,46.24,mg/L,,100,23.306247,81.341041,2026-08-09T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002984,M011,ENV-ST-M011-03,TDS,1042.86,mg/L,,2100,23.290854,81.349762,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002985,M011,ENV-ST-M011-01,COD,90.43,mg/L,,250,23.305379,81.357357,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002986,M011,ENV-ST-M011-01,BOD,10.38,mg/L,,30,23.293054,81.349441,2026-08-09T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002987,M011,ENV-ST-M011-03,Oil_Grease,3.66,mg/L,,10,23.290667,81.354197,2026-08-09T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002988,M011,ENV-ST-M011-01,Noise,67.31,dB(A),,85,23.295697,81.347585,2026-08-09T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002989,M011,ENV-ST-M011-03,PM2.5,34.32,ug/m3,,60,23.298193,81.349683,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002990,M011,ENV-ST-M011-03,PM10,59.54,ug/m3,,100,23.295856,81.358075,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002991,M011,ENV-ST-M011-03,SO2,35.51,ug/m3,,80,23.291799,81.350553,2026-08-06T22:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002992,M011,ENV-ST-M011-02,NO2,35.27,ug/m3,,80,23.291888,81.349888,2026-08-06T06:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
ENV-0002993,M011,ENV-ST-M011-01,CO,0.33,mg/m3,,4,23.295809,81.357183,2026-08-06T14:00:00,DEMO_MONITORING_FEED,COMPLIANT,0,DEMO_CONFIGURATION,"Configured thresholds are synthetic for software testing, not legal limits"
